Country,City,AccentCity,Region,Population,Latitude,Longitude
jp,nakandakare,Nakandakare,47,,26.377308,126.751125
jp,nakandakari,Nakandakari,47,,26.377308,126.751125
jp,naka-niida,Naka-niida,24,,38.568611,140.853611
jp,naka-nishikawa,Naka-nishikawa,20,,33.6,133.783333
jp,naka-nishime,Naka-nishime,18,,30.35,130.866667
jp,nakanishi,Nakanishi,47,,26.241944,127.692222
jp,nakankari,Nakankari,47,,26.377308,126.751125
jp,nakanocho,Nakanocho,01,,34.733333,137.366667
jp,nakanogo,Nakanogo,23,,34.4,136.616667
jp,nakanogo,Nakanogo,35,,35.533333,136.2
jp,nakanogo,Nakanogo,40,,33.066667,139.816667
jp,nakano-higashi,Nakano-higashi,29,,37.55,138.85
jp,nakanojo,Nakanojo,10,17742,36.583333,138.85
jp,nakanojo,Nakanojo,26,,36.45,138.2
jp,nakano-kami,Nakano-kami,18,,30.416667,130.9
jp,nakanoku,Nakanoku,47,,25.945621,131.310889
jp,nakanomachi,Nakanomachi,25,,31.466667,131.216667
jp,nakanomachi,Nakanomachi,37,,34.733333,137.8
jp,nakanomata,Nakanomata,02,,39.483333,140.2
jp,nakano-naka,Nakano-naka,29,,37.55,138.85
jp,nakano,Nakano,10,,36.266667,139.466667
jp,nakano,Nakano,11,,34.3,133.102778
jp,nakano,Nakano,19,,35.571111,139.272778
jp,nakano,Nakano,26,42708,36.75,138.366667
jp,nakano,Nakano,29,,37.55,138.85
jp,nakano,Nakano,35,,34.95,135.95
jp,nakano,Nakano,37,,35.040833,139.068056
jp,nakano,Nakano,44,,38.3,140.3
jp,nakano,Nakano,47,,25.945621,131.310889
jp,nakano-nishi,Nakano-nishi,29,,37.55,138.85
jp,nakanosaku,Nakanosaku,08,,36.95,140.933333
jp,nakanosawa,Nakanosawa,12,,42.966667,141.55
jp,nakanoseki,Nakanoseki,45,,34,131.533333
jp,nakanoshima,Nakanoshima,15,,37.116667,136.85
jp,nakanoshima,Nakanoshima,18,,29.866667,129.866667
jp,nakanoshima,Nakanoshima,20,,33.55,133.566667
jp,nakanoshima,Nakanoshima,27,,32.75,129.866667
jp,nakanoshima,Nakanoshima,32,,34.7,135.5
jp,nakanosho,Nakanosho,11,,34.316667,133.166667
jp,nakanosho,Nakanosho,23,,34.6,136.5
jp,nakanrakare,Nakanrakare,47,,26.377308,126.751125
jp,naka-nunome,Naka-nunome,42,,36.616667,137.25
jp,naka-obonai,Naka-obonai,02,,39.716667,140.733333
jp,naka-ogawa,Naka-ogawa,45,,34.583333,131.683333
jp,nakaoji,Nakaoji,47,,26.622222,128.023056
jp,nakaoki,Nakaoki,29,,38.016667,138.35
jp,naka-okonne,Naka-okonne,12,,44.383333,142.983333
jp,naka-okoppe,Naka-okoppe,12,,44.383333,142.983333
jp,nakaoku,Nakaoku,29,,38.016667,138.35
jp,nakaokuni,Nakaokuni,03,,41.05,140.6
jp,naka-omu,Naka-omu,12,,44.55,142.916667
jp,nakao,Nakao,47,,26.624444,128.008889
jp,nakaosawa,Nakaosawa,12,,42.975833,141.567222
jp,nakaoshi,Nakaoshi,47,,26.622222,128.023056
jp,nakaosu,Nakaosu,47,,26.622222,128.023056
jp,naka-otofuke,Naka-otofuke,12,,43.183333,143.216667
jp,naka-otopuke,Naka-otopuke,12,,43.183333,143.216667
jp,nakappe,Nakappe,37,,35.083333,137.8
jp,naka-rakko,Naka-rakko,12,,42.333333,143.233333
jp,nakara,Nakara,18,,28.25,129.25
jp,naka-rurochi,Naka-rurochi,12,,44.416667,143.166667
jp,naka-sada,Naka-sada,23,,34.666667,136.35
jp,nakasai,Nakasai,24,,38.42934,141.116361
jp,nakasaki,Nakasaki,25,,32.35,131.433333
jp,naka-saroma,Naka-saroma,12,,44.009444,143.774444
jp,naka-sata,Naka-sata,23,,34.666667,136.35
jp,nakasato,Nakasato,03,,40.958333,140.436111
jp,nakasato,Nakasato,24,,38.766667,141.083333
jp,nakasatookamen,Nakasatookamen,27,,33.2,129.683333
jp,naka-satsume,Naka-satsume,36,,35.216667,132.633333
jp,naka-satsunai,Naka-satsunai,12,,42.7,143.133333
jp,nakasawa,Nakasawa,26,,35.983333,138.216667
jp,nakase,Nakase,13,,35.366667,134.616667
jp,nakase,Nakase,34,,36.233333,139.283333
jp,naka-setchiri,Naka-setchiri,12,,43.224722,144.3225
jp,naka-setsuri,Naka-setsuri,12,,43.224722,144.3225
jp,naka-shibetsu-genya,Naka-shibetsu-genya,12,,43.583333,144.916667
jp,naka-shibetsu,Naka-shibetsu,12,,43.55,144.983333
jp,naka-shihoro,Naka-shihoro,12,,43.05,143.266667
jp,nakashima,Nakashima,06,,35.866667,136.5
jp,nakashima,Nakashima,07,,33.116667,130.433333
jp,nakashima,Nakashima,08,,37.083333,140.95
jp,nakashima,Nakashima,20,,33.75,133.55
jp,nakashima,Nakashima,39,,33.933333,134.666667
jp,nakashima,Nakashima,42,,36.716667,137.216667
jp,nakashimaura,Nakashimaura,39,,33.933333,134.666667
jp,nakashimo,Nakashimo,24,,38.387442,141.160735
jp,naka-shinden,Naka-shinden,09,,35.583333,137.366667
jp,naka-shinden,Naka-Shinden,19,,35.438056,139.376389
jp,naka-shokotsu,Naka-shokotsu,12,,44.301111,143.291667
jp,nakashuku,Nakashuku,37,,35.05,138.533333
jp,naka-shumbetsu,Naka-shumbetsu,12,,43.470833,145.0575
jp,nakasode,Nakasode,04,,35.458333,139.98
jp,nakasone,Nakasone,47,,26.676111,127.973056
jp,nakasoni,Nakasoni,47,,26.676111,127.973056
jp,nakasono,Nakasono,18,,31.466667,131.083333
jp,nakassawa,Nakassawa,26,,35.983333,138.216667
jp,nakasuji-hinobe,Nakasuji-hinobe,22,,35.266667,135.266667
jp,nakasuji,Nakasuji,22,,35.266667,135.266667
jp,nakasuji,Nakasuji,47,,24.669672,124.699111
jp,nakasu,Nakasu,18,,31.8,130.45
jp,nakasu,Nakasu,27,,32.624167,128.671667
jp,nakasu,Nakasu,45,,34.1,131.916667
jp,nakasuzu,Nakasuzu,24,,38.377409,141.009595
jp,naka-tachiushi,Naka-tachiushi,12,,44.125278,143.202778
jp,naka-takadomari,Naka-takadomari,12,,43.883333,142.116667
jp,nakatama,Nakatama,05,,32.916667,132.616667
jp,nakata,Nakata,18,,30.466667,130.933333
jp,nakata,Nakata,22,,35.516667,135.383333
jp,nakata,Nakata,42,,36.933333,137.033333
jp,nakata,Nakata,47,,26.926214,127.950083
jp,nakatatsukozan,Nakatatsukozan,06,,35.883333,136.6
jp,nakatatsu,Nakatatsu,06,,35.883333,136.6
jp,naka-teshibetsu,Naka-teshibetsu,12,,43.2,144.15
jp,naka-toikambetsu,Naka-toikambetsu,12,,44.966667,142.05
jp,naka-tokomuro,Naka-tokomuro,12,,42.866667,143.666667
jp,naka-tomamu,Naka-tomamu,12,,43.466667,143.65
jp,naka-toman,Naka-toman,12,,43.466667,143.65
jp,nakatomari,Nakatomari,47,,26.436389,127.800833
jp,naka-tombetsu,Naka-tombetsu,12,,44.968611,142.289722
jp,naka-tomi,Naka-tomi,34,,35.816667,139.483333
jp,nakato,Nakato,28,,34.3,135.85
jp,naka-totsugi,Naka-totsugi,30,,33.15,131.65
jp,naka-toya,Naka-toya,12,,42.616944,140.918056
jp,naka-toyoni,Naka-toyoni,12,,42.416667,143.166667
jp,naka-toyooka,Naka-toyooka,10,,36.333333,138.966667
jp,nakatsubara,Nakatsubara,06,,35.85,136.1
jp,nakatsugawa,Nakatsugawa,09,55012,35.483333,137.5
jp,nakatsugawa,Nakatsugawa,13,,34.25,134.916667
jp,nakatsuharacho,Nakatsuharacho,06,,35.85,136.1
jp,nakatsuhara,Nakatsuhara,06,,35.85,136.1
jp,nakatsukawa,Nakatsukawa,13,,34.25,134.916667
jp,nakatsumine,Nakatsumine,39,,33.966667,134.516667
jp,nakatsumune,Nakatsumune,39,,33.966667,134.516667
jp,nakatsu,Nakatsu,07,67373,33.601389,131.184167
jp,nakatsu,Nakatsu,09,,35.483333,137.5
jp,nakatsu,Nakatsu,22,,35.556111,135.235278
jp,nakatsu,Nakatsu,37,,34.8,137.716667
jp,nakatsuyama,Nakatsuyama,24,,38.566667,141.25
jp,nakatu,Nakatu,07,,33.601389,131.184167
jp,nakaura,Nakaura,05,,32.965502,132.492151
jp,nakaushi,Nakaushi,47,,26.622222,128.023056
jp,naka-wada,Naka-wada,19,,35.418889,139.474444
jp,naka-wada,Naka-wada,44,,37.95,140.2
jp,naka-wakamatsucho,Naka-wakamatsucho,23,,34.866667,136.616667
jp,naka-wakamatsu,Naka-wakamatsu,23,,34.866667,136.616667
jp,nakawara,Nakawara,26,,36.8,137.916667
jp,nakayabara,Nakayabara,04,,35.466667,140.133333
jp,nakayabara,Nakayabara,14,,36.016667,140.016667
jp,nakayabu,Nakayabu,25,,32.083333,131.05
jp,nakayahara,Nakayahara,04,,35.466667,140.133333
jp,naka-yamada,Naka-yamada,18,,31.366667,130.366667
jp,nakayama,Nakayama,01,,34.633333,137.083333
jp,nakayama,Nakayama,04,,35.716667,139.95
jp,nakayama,Nakayama,05,,33.633333,132.7
jp,nakayama,Nakayama,10,,36.633333,138.966667
jp,nakayama,Nakayama,16,,40.057778,141.233611
jp,nakayama,Nakayama,18,,27.716667,128.95
jp,nakayama,Nakayama,24,,38.500076,141.245743
jp,nakayama,Nakayama,44,,38.121389,140.218333
jp,nakayama,Nakayama,45,,34.466667,131.533333
jp,nakayama,Nakayama,47,,26.136944,127.773333
jp,nakayara,Nakayara,14,,36.016667,140.016667
jp,nakayashiki,Nakayashiki,24,,38.421972,141.034814
jp,naka-yasuda,Naka-yasuda,11,,34.633333,133
jp,nakayoshi,Nakayoshi,18,,31.403333,131.005
jp,naka-yubetsu,Naka-yubetsu,12,,44.183889,143.591667
jp,nakazaki,Nakazaki,25,,32.35,131.433333
jp,nakaza,Nakaza,47,,26.108056,127.723889
jp,nakazato,Nakazato,03,,40.958333,140.436111
jp,nakazato,Nakazato,24,,38.766667,141.083333
jp,nakazato,Nakazato,27,,33.2,129.683333
jp,nakazatooka,Nakazatooka,27,,33.2,129.683333
jp,nakazawa,Nakazawa,24,,38.443625,141.170049
jp,nakazawa,Nakazawa,26,,35.983333,138.216667
jp,nakaze,Nakaze,13,,35.366667,134.616667
jp,nakazone,Nakazone,24,,38.450677,141.244258
jp,nakazone,Nakazone,47,,26.676111,127.973056
jp,nakazon,Nakazon,18,,31.466667,131.083333
jp,nakazono,Nakazono,18,,31.466667,131.083333
jp,nakazu,Nakazu,17,,34.284444,133.769722
jp,nakazu,Nakazu,45,,34.1,131.916667
jp,nakazuni,Nakazuni,47,,26.676111,127.973056
jp,nakazurumachi,Nakazurumachi,25,,31.916667,131.416667
jp,nakema,Nakema,47,,26.136944,127.773333
jp,nakijin,Nakijin,47,,26.675833,127.971667
jp,nakiri,Nakiri,23,,34.266667,136.9
jp,nakiri,Nakiri,43,,33.716667,135.4
jp,nakisawa,Nakisawa,44,,38.65,140.35
jp,nakisin,Nakisin,47,,26.699128,127.953861
jp,nakizawa,Nakizawa,44,,38.65,140.35
jp,nakokoshiki,Nakokoshiki,18,,31.833333,129.866667
jp,nakomachi,Nakomachi,04,,35.016667,139.866667
jp,nakoma,Nakoma,12,,42.809167,140.443056
jp,nako,Nako,04,,35.016667,139.866667
jp,nako,Nako,45,,34.5,131.466667
jp,nako,Nako,47,,26.624444,128.008889
jp,nakoo,Nakoo,47,,26.624444,128.008889
jp,nakoosu,Nakoosu,47,,26.622222,128.023056
jp,nako-otofuke,Nako-otofuke,12,,43.183333,143.216667
jp,nakoshi,Nakoshi,47,,26.622222,128.023056
jp,nakoushi,Nakoushi,47,,26.699128,127.953861
jp,unatoo,Unatoo,47,,24.737147,125.315667
jp,unatsuki,Unatsuki,42,,36.816667,137.583333
jp,una,Una,47,,26.209444,127.734278
jp,unazuki,Unazuki,42,,36.816667,137.583333
jp,unebaru,Unebaru,30,,32.916667,131.7
jp,unebi,Unebi,28,,34.483333,135.783333
jp,unedomari,Unedomari,47,,26.338611,126.802778
jp,unehara,Unehara,13,,34.816667,134.383333
jp,unehara,Unehara,30,,32.916667,131.7
jp,uneharu,Uneharu,30,,32.916667,131.7
jp,unehi,Unehi,28,,34.483333,135.783333
jp,une,Une,47,,26.350653,126.813
jp,uni,Uni,47,,26.350653,126.813
jp,unjo,Unjo,47,,26.288611,127.789444
jp,unmaku,Unmaku,12,,43.183333,143.016667
jp,unnai,Unnai,12,,45.016667,142.25
jp,unnatoga,Unnatoga,47,,26.126972,127.759333
jp,unna,Unna,47,,26.492778,127.850833
jp,unnokuchi,Unnokuchi,26,,36,138.5
jp,unobaru,Unobaru,47,,26.675278,127.917778
jp,unohama,Unohama,05,,33.133333,132.5
jp,unoke-shin,Unoke-shin,15,,36.716667,136.7
jp,unoke,Unoke,15,,36.716667,136.7
jp,unomachi,Unomachi,05,,33.366667,132.516667
jp,unoshima,Unoshima,07,,33.616667,131.133333
jp,uno,Uno,13,,34.233333,134.85
jp,uno,Uno,31,,34.483333,133.95
jp,unsa,Unsa,47,,26.595944,127.959472
jp,untembaru,Untembaru,47,,26.668056,128.001389
jp,untenbaru,Untenbaru,47,,26.668056,128.001389
jp,unten,Unten,47,,26.676111,127.991667
jp,unyu,Unyu,15,,37.4,136.85
jp,uonuma,Uonuma,29,,37.244884,138.962345
jp,uotomari,Uotomari,47,,26.616667,128.216667
jp,uozo,Uozo,42,,36.8,137.4
jp,uozu,Uozu,42,45849,36.8,137.4
jp,upporoi,Upporoi,36,,35.45,132.75
jp,uppuroi,Uppuroi,36,,35.45,132.75
jp,urachi,Urachi,43,,33.866667,135.85
jp,urachi,Urachi,47,,24.424367,123.778194
jp,uradaguchi,Uradaguchi,29,,37.083333,138.616667
jp,urada,Urada,18,,30.816667,131.05
jp,urada,Urada,27,,32.633333,130.25
jp,uradome,Uradome,41,,35.583333,134.333333
jp,uragami,Uragami,43,,33.566667,135.9
jp,uragashira,Uragashira,27,,33.1,129.75
jp,uraga,Uraga,19,,35.233333,139.716667
jp,uragawara,Uragawara,29,,37.15,138.433333
jp,urago,Urago,27,,32.816667,128.933333
jp,urago,Urago,36,,36.083333,132.983333
jp,urahama,Urahama,16,,39.116667,141.816667
jp,urahara,Urahara,18,,28.283333,129.95
jp,uraharu,Uraharu,18,,28.283333,129.95
jp,urahoro,Urahoro,12,,42.806111,143.654722
jp,urajiri,Urajiri,11,,34.283333,132.733333
jp,urajiro,Urajiro,30,,33.1,131.866667
jp,uraji,Uraji,43,,33.866667,135.85
jp,urakamicho,Urakamicho,27,,32.766667,129.866667
jp,urakamimachi,Urakamimachi,27,,32.766667,129.866667
jp,urakami,Urakami,27,,32.766667,129.866667
jp,urakami,Urakami,43,,33.566667,135.9
jp,urakashira,Urakashira,27,,33.1,129.75
jp,urakawara,Urakawara,29,,37.15,138.433333
jp,urakawa,Urakawa,12,,42.155556,142.783611
jp,uramachi,Uramachi,03,,40.816667,140.75
jp,uramachi,Uramachi,24,,38.221944,140.853333
jp,uranaka,Uranaka,07,,33.85,130.983333
jp,urankochi,Urankochi,18,,31.8,130.5
jp,urankoshi,Urankoshi,12,,43.583333,144.266667
jp,uranogo,Uranogo,36,,36.083333,132.983333
jp,urano-kawachi,Urano-kawachi,18,,31.8,130.5
jp,uranokochi,Uranokochi,18,,31.8,130.5
jp,uranosaki,Uranosaki,33,,33.333333,129.816667
jp,urao,Urao,17,,34.366667,134.1
jp,uraporo,Uraporo,12,,42.806111,143.654722
jp,urasachi,Urasachi,47,,26.673056,127.888611
jp,urasaki,Urasaki,47,,26.673056,127.888611
jp,urasa,Urasa,29,,37.166667,138.933333
jp,urashiro,Urashiro,30,,32.916667,131.983333
jp,urasiro,Urasiro,30,,32.916667,131.983333
jp,urasoe,Urasoe,47,110284,26.259023,127.730124
jp,urasoko,Urasoko,06,,35.733333,136.033333
jp,urataguchi,Urataguchi,29,,37.083333,138.616667
jp,urata,Urata,02,,40.1,140.416667
jp,urata,Urata,18,,30.816667,131.05
jp,urata,Urata,27,,32.633333,130.25
jp,uratoishihama,Uratoishihama,24,,38.332294,141.101798
jp,uratokatsurashima,Uratokatsurashima,24,,38.334089,141.088862
jp,uratomi,Uratomi,41,,35.583333,134.333333
jp,uratononoshima,Uratononoshima,24,,38.338437,141.107014
jp,uratosabusawa,Uratosabusawa,24,,38.337797,141.118797
jp,urauchi,Urauchi,47,,24.424367,123.778194
jp,ura,Ura,18,,28.4,129.583333
jp,ura,Ura,27,,32.816667,128.933333
jp,ura,Ura,29,,37.383333,138.816667
jp,ura,Ura,45,,34.35,130.966667
jp,ura,Ura,47,,26.753731,128.187931
jp,urausunai,Urausunai,12,,43.423889,141.820278
jp,urauti,Urauti,47,,24.424367,123.778194
jp,urayama,Urayama,19,,35.317778,139.091389
jp,urayasu,Urayasu,04,143761,35.663338,139.908548
jp,urayasu,Urayasu,40,143761,35.670556,139.888611
jp,urazoe,Urazoe,47,,26.254444,127.706389
jp,urazoko,Urazoko,06,,35.733333,136.033333
jp,ureshino,Ureshino,33,18953,33.1,129.983333
jp,urigocho,Urigocho,01,,34.783333,137.383333
jp,urigo,Urigo,01,,34.783333,137.383333
jp,urihara,Urihara,24,,38.431098,141.068839
jp,urikari,Urikari,12,,42.866667,143.183333
jp,urimaku,Urimaku,12,,43.183333,143.016667
jp,uritsura,Uritsura,14,,36.5,140.45
jp,uriuno,Uriuno,37,,34.983333,138.95
jp,urizura,Urizura,14,,36.5,140.45
jp,uro,Uro,17,,34.366667,134.1
jp,uruedo,Uruedo,34,,36,139.65
jp,uruido,Uruido,04,,35.516667,140.183333
jp,uruido,Uruido,34,,36,139.65
jp,uruito,Uruito,34,,36,139.65
jp,uruku,Uruku,47,,26.189894,127.674444
jp,uruma,Uruma,47,,26.376093,127.859079
jp,urumi,Urumi,36,,36.016667,133.033333
jp,urushi,Urushi,18,,31.816667,130.566667
jp,urushiyama,Urushiyama,29,,37.75,138.933333
jp,urushizaki,Urushizaki,24,,38.408352,141.123262
jp,urushizawa,Urushizawa,24,,38.573889,140.641944
jp,uryuno,Uryuno,37,,34.983333,138.95
jp,uryu-shigaichi,Uryu-shigaichi,12,,43.639444,141.887778
jp,uryu,Uryu,12,,43.639444,141.887778
jp,usakumai,Usakumai,12,,42.8,141.566667
jp,usambara,Usambara,47,,26.700111,127.882042
jp,usambaru,Usambaru,47,,26.700111,127.882042
jp,usatsumai,Usatsumai,12,,42.8,141.566667
jp,usa,Usa,20,,33.45,133.45
jp,uschidate,Uschidate,02,,39.216667,140.416667
jp,usen,Usen,44,,38.9,139.85
jp,usetsu,Usetsu,15,,37.3,137.15
jp,usetu,Usetu,15,,37.3,137.15
jp,ushappu,Ushappu,12,,42.872778,142.440556
jp,ushiami,Ushiami,24,,38.394725,141.180666
jp,ushibuka,Ushibuka,21,16668,32.190556,130.022778
jp,ushichaa,Ushichaa,47,,26.666667,128.133333
jp,ushicho,Ushicho,47,,26.666667,128.133333
jp,ushigata,Ushigata,03,,40.919722,140.368611
jp,ushigome,Ushigome,04,,35.435556,139.943333
jp,ushijima,Ushijima,17,,34.35,133.783333
jp,ushikubi,Ushikubi,15,,36.166667,136.633333
jp,ushiku,Ushiku,04,,35.4,140.15
jp,ushiku,Ushiku,14,80021,35.966667,140.133333
jp,ushiku,Ushiku,18,,28.45,129.716667
jp,ushimado,Ushimado,31,,34.616667,134.166667
jp,ushinoura,Ushinoura,27,,32.75,128.65
jp,ushinoya,Ushinoya,06,,36.25,136.283333
jp,ushiodacho,Ushiodacho,19,,35.5,139.683333
jp,ushioda,Ushioda,19,,35.5,139.683333
jp,ushio,Ushio,36,,35.016667,132.633333
jp,ushironemawari,Ushironemawari,24,,38.411626,141.066395
jp,ushiroo,Ushiroo,29,,38.166667,138.316667
jp,ushiro,Ushiro,29,,38.166667,138.316667
jp,ushiroyama,Ushiroyama,45,,33.933333,130.916667
jp,ushishima,Ushishima,17,,34.35,133.783333
jp,ushishubetsu,Ushishubetsu,12,,42.733333,143.466667
jp,ushitaki,Ushitaki,03,,41.283333,140.8
jp,ushitaki,Ushitaki,18,,32.116667,130.25
jp,ushitsu,Ushitsu,15,,37.3,137.15
jp,ushizu,Ushizu,33,,33.240278,130.201389
jp,ushuku,Ushuku,18,,28.45,129.716667
jp,usibuka,Usibuka,21,,32.190556,130.022778
jp,usitaki,Usitaki,03,,41.283333,140.8
jp,usuda,Usuda,26,,36.2,138.483333
jp,usuginu,Usuginu,16,,38.9,141.266667
jp,usugi,Usugi,40,,34.05,139.483333
jp,usui,Usui,04,,35.733333,140.183333
jp,usui,Usui,18,,32.216667,130.166667
jp,usujima,Usujima,42,,36.6,137.166667
jp,usujiri,Usujiri,12,,41.933333,140.95
jp,usukinu-mura,Usukinu-mura,16,,38.9,141.266667
jp,usuki,Usuki,30,35001,33.108056,131.787778
jp,usunouramen,Usunouramen,27,,33.2,129.616667
jp,usunoura,Usunoura,27,,33.2,129.616667
jp,usushima,Usushima,42,,36.6,137.166667
jp,ususuki,Ususuki,20,,32.916667,132.666667
jp,usutaibe,Usutaibe,12,,44.966667,142.583333
jp,usutani,Usutani,12,,43.983333,141.65
jp,usu,Usu,12,,42.516667,140.783333
jp,usuya,Usuya,12,,43.983333,141.65
jp,usuziri,Usuziri,12,,41.933333,140.95
jp,utabetsu,Utabetsu,12,,41.983333,143.166667
jp,utabue,Utabue,12,,42.266667,142.683333
jp,utafue,Utafue,12,,42.266667,142.683333
jp,utagaura,Utagaura,27,,33.266667,129.583333
jp,utakoshibetsu,Utakoshibetsu,12,,44.638056,141.800556
jp,utakoshi,Utakoshi,12,,44.638056,141.800556
jp,utaro,Utaro,12,,41.966667,143.2
jp,utarube,Utarube,03,,40.433333,140.933333
jp,utashima,Utashima,12,,42.766667,140.15
jp,utashinai,Utashinai,12,5163,43.516667,142.05
jp,utasutsu,Utasutsu,12,,42.771944,140.306389
jp,uta,Uta,03,,41.25,141.133333
jp,uta,Uta,29,,37,137.733333
jp,uta,Uta,45,,34.566667,131.55
jp,uta,Uta,47,,26.351389,127.859444
jp,utazu,Utazu,17,,34.3,133.816667
jp,utchahana,Utchahana,47,,26.949267,127.941903
jp,utcha,Utcha,47,,26.666667,128.133333
jp,utiumi,Utiumi,25,,31.75,131.466667
jp,utiura,Utiura,29,,38.483333,139.25
jp,utodani,Utodani,31,,34.7,133.566667
jp,utoma,Utoma,12,,42.121944,142.919167
jp,utonkochi,Utonkochi,18,,31.933333,130.283333
jp,utoro,Utoro,12,,44.059722,145.000556
jp,utoruchikushi,Utoruchikushi,12,,44.059722,145.000556
jp,uto,Uto,18,,31.766667,130.4
jp,uto,Uto,21,39234,32.683333,130.666667
jp,utsubo,Utsubo,09,,36.383333,137.183333
jp,utsubo,Utsubo,32,,34.683333,135.5
jp,utsuburoi,Utsuburoi,36,,35.455,132.755
jp,utsugawa,Utsugawa,36,,34.683333,132.016667
jp,utsuishi,Utsuishi,45,,33.933333,130.9
jp,utsumampe,Utsumampe,03,,40.9,140.666667
jp,utsumi,Utsumi,01,,34.733333,136.866667
jp,utsunai,Utsunai,12,,45.016667,142.25
jp,utsunashi,Utsunashi,11,,34.566667,132.183333
jp,utsunobara,Utsunobara,11,,34.75,132.366667
jp,utsunohara,Utsunohara,11,,34.75,132.366667
jp,utsunomiya-shi,Utsunomiya-shi,38,,36.565834,139.883611
jp,utsunoura,Utsunoura,18,,31.266667,131.083333
jp,utsuno,Utsuno,16,,39.75,141.683333
jp,utsuno,Utsuno,29,,37.216667,139.05
jp,utsu,Utsu,12,,44.416667,143.033333
jp,utsu,Utsu,18,,31.766667,130.4
jp,uttaki,Uttaki,18,,32.116667,130.25
jp,uttsu,Uttsu,12,,44.416667,143.033333
jp,uuhama,Uuhama,47,,24.344478,124.197056
jp,uwachi,Uwachi,02,,39.066667,140.533333
jp,uwa-cho,Uwa-cho,08,,37.75,140.466667
jp,uwadai,Uwadai,44,,38.853056,140.333889
jp,uwadanade,Uwadanade,15,,36.966667,136.816667
jp,uwada,Uwada,08,,37.466667,139.55
jp,uwagi,Uwagi,11,,34.116667,132.5
jp,uwagoya,Uwagoya,24,,38.46765,141.054864
jp,uwaino,Uwaino,25,,32.483333,131.583333
jp,uwajima,Uwajima,05,58972,33.216667,132.566667
jp,uwajima,Uwajima,11,,34.338333,133.055
jp,uwaji,Uwaji,02,,39.066667,140.533333
jp,uwaki,Uwaki,11,,34.116667,132.5
jp,uwamachi,Uwamachi,08,,37.75,140.466667
jp,uwane,Uwane,43,,33.433333,135.766667
jp,uwanoura,Uwanoura,43,,33.433333,135.766667
jp,uwano,Uwano,03,,40.733333,141.25
jp,uwano,Uwano,15,,37.016667,136.75
jp,uwano,Uwano,23,,33.85,135.983333
jp,uwano,Uwano,43,,33.433333,135.766667
jp,uwano,Uwano,44,,38.170556,140.337222
jp,uwan,Uwan,47,,26.374514,127.75025
jp,uwase,Uwase,06,,35.518056,135.477778
jp,uwaura,Uwaura,30,,33.2,131.866667
jp,uwayama,Uwayama,29,,37.05,138.7
jp,uwazima,Uwazima,05,,33.216667,132.566667
jp,uyagawa,Uyagawa,36,,34.966667,132.166667
jp,uyamagawa,Uyamagawa,36,,34.966667,132.166667
jp,uyama,Uyama,37,,35.183333,138.1
jp,uyama,Uyama,47,,26.279178,127.748611
jp,uyashinai,Uyashinai,02,,39.7,140.366667
jp,uzanbaru,Uzanbaru,47,,26.700111,127.882042
jp,uza,Uza,47,,26.426019,127.720986
jp,uziyamada,Uziyamada,23,,34.483333,136.7
jp,uzugawa,Uzugawa,36,,34.683333,132.016667
jp,uzukawa,Uzukawa,36,,34.683333,132.016667
jp,uzumo,Uzumo,19,,35.400278,139.137778
jp,uzuno,Uzuno,16,,39.75,141.683333
jp,uzuto,Uzuto,11,,34.55,133.116667
jp,wabuchi,Wabuchi,24,,38.516667,141.216667
jp,wabuka,Wabuka,43,,33.5,135.65
jp,wachino,Wachino,26,,35.3,137.816667
jp,wachi,Wachi,22,,35.25,135.4
jp,wachi,Wachi,37,,34.766667,137.65
jp,wadaboricho,Wadaboricho,40,,35.683333,139.65
jp,wadabori,Wadabori,40,,35.683333,139.65
jp,wadacho,Wadacho,11,,34.383333,133.066667
jp,wadahommachi,Wadahommachi,40,,35.666667,139.65
jp,wada-honcho,Wada-honcho,40,,35.666667,139.65
jp,wadaimogawa,Wadaimogawa,02,,39.883333,140.083333
jp,wadaimokawa,Wadaimokawa,02,,39.883333,140.083333
jp,wadaimotogawa,Wadaimotogawa,02,,39.883333,140.083333
jp,wadamachi,Wadamachi,26,,36.2,137.916667
jp,wadasakicho,Wadasakicho,13,,34.65,135.183333
jp,wadasaki,Wadasaki,13,,34.65,135.183333
jp,wadashima,Wadashima,39,,33.983333,134.633333
jp,wada-shinden,Wada-shinden,24,,38.256111,140.989722
jp,wadaushi,Wadaushi,12,,43.166667,145.333333
jp,wada,Wada,02,,39.65,140.216667
jp,wada,Wada,04,,35.033333,140.016667
jp,wada,Wada,06,,35.483333,135.583333
jp,wada,Wada,09,,35.65,137.116667
jp,wada,Wada,11,,34.383333,133.066667
jp,wada,Wada,12,,43.283333,145.55
jp,wada,Wada,13,,35.083333,134.983333
jp,wada,Wada,14,,35.933333,140.066667
jp,wada,Wada,19,,35.2,139.6
jp,wada,Wada,24,,37.816667,140.733333
jp,wada,Wada,26,,35.316667,137.933333
jp,wada,Wada,28,,34.2,135.816667
jp,wada,Wada,30,,33.416667,130.933333
jp,wada,Wada,42,,36.733333,136.983333
jp,wada,Wada,43,,33.9,135.133333
jp,wadayamadori,Wadayamadori,13,,34.65,135.166667
jp,wadayama,Wadayama,13,,35.316667,134.866667
jp,wae,Wae,36,,35.205,132.471667
jp,wafuka,Wafuka,43,,33.5,135.65
